CHROM	POS	GENE
chrX	45063727	KDM6A
chrX	45063728	KDM6A
chrX	45063729	KDM6A
chrX	45063730	KDM6A
chrX	45063731	KDM6A
chrX	45063732	KDM6A
chrX	45063733	KDM6A
chrX	45063734	KDM6A
chrX	45063735	KDM6A
chrX	45063736	KDM6A
chrX	45063737	KDM6A
chrX	45063738	KDM6A
chrX	45063739	KDM6A
chrX	45063740	KDM6A
chrX	45063741	KDM6A
chrX	45063742	KDM6A
chrX	45063743	KDM6A
chrX	45063744	KDM6A
chrX	45063745	KDM6A
chrX	45063746	KDM6A
chrX	45063747	KDM6A
chrX	45063748	KDM6A
chrX	45063749	KDM6A
chrX	45063750	KDM6A
chrX	45063751	KDM6A
chrX	45063752	KDM6A
chrX	45063753	KDM6A
chrX	45063754	KDM6A
chrX	45063755	KDM6A
chrX	45063756	KDM6A
chrX	45063757	KDM6A
chrX	45063758	KDM6A
chrX	45063759	KDM6A
chrX	45063760	KDM6A
chrX	45063761	KDM6A
chrX	45063762	KDM6A
chrX	45063763	KDM6A
chrX	45063764	KDM6A
chrX	45063765	KDM6A
chrX	45063766	KDM6A
chrX	45063767	KDM6A
chrX	45063768	KDM6A
chrX	45063769	KDM6A
chrX	45063770	KDM6A
chrX	45063771	KDM6A
chrX	45063772	KDM6A
chrX	45063773	KDM6A
chrX	45063774	KDM6A
chrX	45063775	KDM6A
chrX	45063776	KDM6A
chrX	45063777	KDM6A
chrX	45063778	KDM6A
chrX	45063779	KDM6A
chrX	45063780	KDM6A
chrX	45063781	KDM6A
chrX	45063782	KDM6A
chrX	45063783	KDM6A
chrX	45063784	KDM6A
chrX	45063785	KDM6A
chrX	45063786	KDM6A
chrX	45063787	KDM6A
chrX	45063788	KDM6A
chrX	45063789	KDM6A
chrX	45063790	KDM6A
chrX	45063791	KDM6A
chrX	45063792	KDM6A
chrX	45063793	KDM6A
chrX	45063794	KDM6A
chrX	45063795	KDM6A
chrX	45063796	KDM6A
chrX	45063797	KDM6A
chrX	45063798	KDM6A
chrX	45063799	KDM6A
chrX	45063800	KDM6A
chrX	45063801	KDM6A
chrX	45063802	KDM6A
chrX	45063803	KDM6A
chrX	45063804	KDM6A
chrX	45063805	KDM6A
chrX	45063806	KDM6A
chrX	45063807	KDM6A
chrX	45063808	KDM6A
chrX	45063809	KDM6A
chrX	45063810	KDM6A
chrX	45063811	KDM6A
chrX	45063812	KDM6A
chrX	45063813	KDM6A
chrX	45063814	KDM6A
chrX	45063815	KDM6A
chrX	45063816	KDM6A
chrX	45063817	KDM6A
chrX	45063818	KDM6A
chrX	45063819	KDM6A
chrX	45063820	KDM6A
chrX	45063821	KDM6A
chrX	45063822	KDM6A
chrX	45063823	KDM6A
chrX	45063824	KDM6A
chrX	45063825	KDM6A
chrX	45069562	KDM6A
chrX	45069563	KDM6A
chrX	45069564	KDM6A
chrX	45069565	KDM6A
chrX	45069566	KDM6A
chrX	45069567	KDM6A
chrX	45069568	KDM6A
chrX	45069569	KDM6A
chrX	45069570	KDM6A
chrX	45069571	KDM6A
chrX	45069572	KDM6A
chrX	45069573	KDM6A
chrX	45069574	KDM6A
chrX	45069575	KDM6A
chrX	45069576	KDM6A
chrX	45069577	KDM6A
chrX	45069578	KDM6A
chrX	45069579	KDM6A
chrX	45069580	KDM6A
chrX	45069581	KDM6A
chrX	45069582	KDM6A
chrX	45069583	KDM6A
chrX	45069584	KDM6A
chrX	45069585	KDM6A
chrX	45069586	KDM6A
chrX	45069587	KDM6A
chrX	45069588	KDM6A
chrX	45069589	KDM6A
chrX	45069590	KDM6A
chrX	45069591	KDM6A
chrX	45069592	KDM6A
chrX	45069593	KDM6A
chrX	45069594	KDM6A
chrX	45069595	KDM6A
chrX	45069596	KDM6A
chrX	45069597	KDM6A
chrX	45069598	KDM6A
chrX	45069599	KDM6A
chrX	45069600	KDM6A
chrX	45069601	KDM6A
chrX	45069602	KDM6A
chrX	45069603	KDM6A
chrX	45069604	KDM6A
chrX	45069605	KDM6A
chrX	45069606	KDM6A
chrX	45069607	KDM6A
chrX	45069608	KDM6A
chrX	45069609	KDM6A
chrX	45069610	KDM6A
chrX	45069611	KDM6A
chrX	45069612	KDM6A
chrX	45069613	KDM6A
chrX	45069614	KDM6A
chrX	45069615	KDM6A
chrX	45069616	KDM6A
chrX	45069617	KDM6A
chrX	45069618	KDM6A
chrX	45069619	KDM6A
chrX	45069620	KDM6A
chrX	45069621	KDM6A
chrX	45069622	KDM6A
chrX	45069623	KDM6A
chrX	45069624	KDM6A
chrX	45069625	KDM6A
chrX	45069626	KDM6A
chrX	45069627	KDM6A
chrX	45069628	KDM6A
chrX	45069629	KDM6A
chrX	45069630	KDM6A
chrX	45069631	KDM6A
chrX	45069632	KDM6A
chrX	45069633	KDM6A
chrX	45069634	KDM6A
chrX	45069635	KDM6A
chrX	45069636	KDM6A
chrX	45069637	KDM6A
chrX	45069638	KDM6A
chrX	45069639	KDM6A
chrX	45069640	KDM6A
chrX	45069641	KDM6A
chrX	45069642	KDM6A
chrX	45069643	KDM6A
chrX	45069644	KDM6A
chrX	45069645	KDM6A
chrX	45069646	KDM6A
chrX	45069647	KDM6A
chrX	45069648	KDM6A
chrX	45069649	KDM6A
chrX	45069650	KDM6A
chrX	45069651	KDM6A
chrX	45069652	KDM6A
chrX	45069653	KDM6A
chrX	45069654	KDM6A
chrX	45069655	KDM6A
chrX	45069656	KDM6A
chrX	45069657	KDM6A
chrX	45069658	KDM6A
chrX	45069659	KDM6A
chrX	45069660	KDM6A
chrX	45069661	KDM6A
chrX	45069662	KDM6A
chrX	45069663	KDM6A
chrX	45069664	KDM6A
chrX	45069665	KDM6A
chrX	45069666	KDM6A
chrX	45069667	KDM6A
chrX	45069668	KDM6A
chrX	45069669	KDM6A
chrX	45069670	KDM6A
chrX	45069671	KDM6A
chrX	45069672	KDM6A
chrX	45069673	KDM6A
chrX	45069674	KDM6A
chrX	45069675	KDM6A
chrX	45069676	KDM6A
chrX	45069677	KDM6A
chrX	45069678	KDM6A
chrX	45069679	KDM6A
chrX	45069680	KDM6A
chrX	45069681	KDM6A
chrX	45069682	KDM6A
chrX	45069683	KDM6A
chrX	45069684	KDM6A
chrX	45069685	KDM6A
chrX	45069686	KDM6A
chrX	45069687	KDM6A
chrX	45069688	KDM6A
chrX	45069689	KDM6A
chrX	45069690	KDM6A
chrX	45069691	KDM6A
chrX	45069692	KDM6A
chrX	45069693	KDM6A
chrX	45069694	KDM6A
chrX	45069695	KDM6A
chrX	45069696	KDM6A
chrX	45069697	KDM6A
chrX	45069698	KDM6A
chrX	45069699	KDM6A
chrX	45069700	KDM6A
chrX	45069701	KDM6A
chrX	45069702	KDM6A
chrX	45069703	KDM6A
chrX	45069704	KDM6A
chrX	45069705	KDM6A
chrX	45069706	KDM6A
chrX	45069707	KDM6A
chrX	45069708	KDM6A
chrX	45069709	KDM6A
chrX	45069710	KDM6A
chrX	45069711	KDM6A
chrX	45069712	KDM6A
chrX	45069713	KDM6A
chrX	45069714	KDM6A
chrX	45069715	KDM6A
chrX	45069716	KDM6A
chrX	45069717	KDM6A
chrX	45069718	KDM6A
chrX	45069719	KDM6A
chrX	45069720	KDM6A
chrX	45069721	KDM6A
chrX	45069722	KDM6A
chrX	45069723	KDM6A
chrX	45069724	KDM6A
chrX	45069725	KDM6A
chrX	45069726	KDM6A
chrX	45069727	KDM6A
chrX	45069728	KDM6A
chrX	45069729	KDM6A
chrX	45069730	KDM6A
chrX	45069731	KDM6A
chrX	45069732	KDM6A
chrX	45069733	KDM6A
chrX	45069734	KDM6A
chrX	45069735	KDM6A
chrX	45069736	KDM6A
chrX	45069737	KDM6A
chrX	45069738	KDM6A
chrX	45069739	KDM6A
chrX	45069740	KDM6A
chrX	45069741	KDM6A
chrX	45069742	KDM6A
chrX	45069743	KDM6A
chrX	45069744	KDM6A
chrX	45069745	KDM6A
chrX	45069746	KDM6A
chrX	45069747	KDM6A
chrX	45069748	KDM6A
chrX	45069749	KDM6A
chrX	45069750	KDM6A
chrX	45069751	KDM6A
chrX	45069752	KDM6A
chrX	45069753	KDM6A
chrX	45069754	KDM6A
chrX	45069755	KDM6A
chrX	45069756	KDM6A
chrX	45069757	KDM6A
chrX	45069758	KDM6A
chrX	45069759	KDM6A
chrX	45069760	KDM6A
chrX	45069761	KDM6A
chrX	45069762	KDM6A
chrX	45069763	KDM6A
chrX	45069764	KDM6A
chrX	45069765	KDM6A
chrX	45069766	KDM6A
chrX	45069767	KDM6A
chrX	45069768	KDM6A
chrX	45069769	KDM6A
chrX	45069770	KDM6A
chrX	45069771	KDM6A
chrX	45069772	KDM6A
chrX	45069773	KDM6A
chrX	45069774	KDM6A
chrX	45069775	KDM6A
chrX	45069776	KDM6A
chrX	45069777	KDM6A
chrX	45069778	KDM6A
chrX	45069779	KDM6A
chrX	45069780	KDM6A
chrX	45069781	KDM6A
chrX	45069782	KDM6A
chrX	45069783	KDM6A
chrX	45069784	KDM6A
chrX	45069785	KDM6A
chrX	45069786	KDM6A
chrX	45069787	KDM6A
chrX	45069788	KDM6A
chrX	45069789	KDM6A
chrX	45069790	KDM6A
chrX	45069791	KDM6A
chrX	45069792	KDM6A
chrX	45069793	KDM6A
chrX	45069794	KDM6A
chrX	45069795	KDM6A
chrX	45069796	KDM6A
chrX	45069797	KDM6A
chrX	45069798	KDM6A
chrX	45069799	KDM6A
chrX	45069800	KDM6A
chrX	45069801	KDM6A
chrX	45069802	KDM6A
chrX	45069803	KDM6A
chrX	45069804	KDM6A
chrX	45069805	KDM6A
chrX	45069806	KDM6A
chrX	45069807	KDM6A
chrX	45069808	KDM6A
chrX	45069809	KDM6A
chrX	45069810	KDM6A
chrX	45069811	KDM6A
chrX	45069812	KDM6A
chrX	45069813	KDM6A
chrX	45069814	KDM6A
chrX	45069815	KDM6A
chrX	45069816	KDM6A
chrX	45069817	KDM6A
chrX	45069818	KDM6A
chrX	45069819	KDM6A
chrX	45069820	KDM6A
chrX	45069821	KDM6A
chrX	45069822	KDM6A
chrX	45069823	KDM6A
chrX	45069824	KDM6A
chrX	45069825	KDM6A
chrX	45069826	KDM6A
chrX	45069827	KDM6A
chrX	45069828	KDM6A
chrX	45069829	KDM6A
chrX	45069830	KDM6A
chrX	45069831	KDM6A
chrX	45069832	KDM6A
chrX	45069833	KDM6A
chrX	45069834	KDM6A
chrX	45069835	KDM6A
chrX	45069836	KDM6A
chrX	45069837	KDM6A
chrX	45069838	KDM6A
chrX	45069839	KDM6A
chrX	45069840	KDM6A
chrX	45069841	KDM6A
chrX	45069842	KDM6A
chrX	45069843	KDM6A
chrX	45069844	KDM6A
chrX	45069845	KDM6A
chrX	45069846	KDM6A
chrX	45069847	KDM6A
chrX	45069848	KDM6A
chrX	45069849	KDM6A
chrX	45069850	KDM6A
chrX	45069851	KDM6A
chrX	45069852	KDM6A
chrX	45069853	KDM6A
chrX	45069854	KDM6A
chrX	45069855	KDM6A
chrX	45069856	KDM6A
chrX	45069857	KDM6A
chrX	45069858	KDM6A
chrX	45069859	KDM6A
chrX	45069860	KDM6A
chrX	45069861	KDM6A
chrX	45069862	KDM6A
chrX	45069863	KDM6A
chrX	45069864	KDM6A
chrX	45069865	KDM6A
chrX	45069866	KDM6A
chrX	45069867	KDM6A
chrX	45069868	KDM6A
chrX	45069869	KDM6A
chrX	45069870	KDM6A
chrX	45069871	KDM6A
chrX	45069872	KDM6A
chrX	45069873	KDM6A
chrX	45069874	KDM6A
chrX	45069875	KDM6A
chrX	45069876	KDM6A
chrX	45069877	KDM6A
chrX	45069878	KDM6A
chrX	45069879	KDM6A
chrX	45069880	KDM6A
chrX	45069881	KDM6A
chrX	45069882	KDM6A
chrX	45069883	KDM6A
chrX	45069884	KDM6A
chrX	45069885	KDM6A
chrX	45069886	KDM6A
chrX	45069887	KDM6A
chrX	45069888	KDM6A
chrX	45069889	KDM6A
chrX	45069890	KDM6A
chrX	45069891	KDM6A
chrX	45069892	KDM6A
chrX	45069893	KDM6A
chrX	45069894	KDM6A
chrX	45069895	KDM6A
chrX	45069896	KDM6A
chrX	45069897	KDM6A
chrX	45069898	KDM6A
chrX	45069899	KDM6A
chrX	45069900	KDM6A
chrX	45069901	KDM6A
chrX	45069902	KDM6A
chrX	45069903	KDM6A
chrX	45069904	KDM6A
chrX	45069905	KDM6A
chrX	45069906	KDM6A
chrX	45069907	KDM6A
chrX	45069908	KDM6A
chrX	45069909	KDM6A
chrX	45069910	KDM6A
chrX	45069911	KDM6A
chrX	45069912	KDM6A
chrX	45069913	KDM6A
chrX	45069914	KDM6A
chrX	45069915	KDM6A
chrX	45069916	KDM6A
chrX	45069917	KDM6A
chrX	45069918	KDM6A
chrX	45069919	KDM6A
chrX	45069920	KDM6A
chrX	45069921	KDM6A
chrX	45069922	KDM6A
chrX	45069923	KDM6A
chrX	45069924	KDM6A
chrX	45069925	KDM6A
chrX	45069926	KDM6A
chrX	45069927	KDM6A
chrX	45069928	KDM6A
chrX	45069929	KDM6A
chrX	45069930	KDM6A
chrX	45069931	KDM6A
chrX	45069932	KDM6A
chrX	45069933	KDM6A
chrX	45069934	KDM6A
chrX	45069935	KDM6A
chrX	45069936	KDM6A
chrX	45069937	KDM6A
chrX	45069938	KDM6A
chrX	45069939	KDM6A
chrX	45069940	KDM6A
chrX	45069941	KDM6A
chrX	45069942	KDM6A
chrX	45069943	KDM6A
chrX	45069944	KDM6A
chrX	45069945	KDM6A
chrX	45069946	KDM6A
chrX	45069947	KDM6A
chrX	45069948	KDM6A
chrX	45069949	KDM6A
chrX	45069950	KDM6A
chrX	45069951	KDM6A
chrX	45069952	KDM6A
chrX	45069953	KDM6A
chrX	45069954	KDM6A
chrX	45069955	KDM6A
chrX	45069956	KDM6A
chrX	45069957	KDM6A
chrX	45069958	KDM6A
chrX	45069959	KDM6A
chrX	45069960	KDM6A
chrX	45069961	KDM6A
chrX	45069962	KDM6A
chrX	45069963	KDM6A
chrX	45069964	KDM6A
chrX	45069965	KDM6A
chrX	45069966	KDM6A
chrX	45069967	KDM6A
chrX	45069968	KDM6A
chrX	45069969	KDM6A
chrX	45069970	KDM6A
chrX	45069971	KDM6A
chrX	45069972	KDM6A
chrX	45069973	KDM6A
chrX	45069974	KDM6A
chrX	45069975	KDM6A
chrX	45069976	KDM6A
chrX	45069977	KDM6A
chrX	45069978	KDM6A
chrX	45069979	KDM6A
chrX	45069980	KDM6A
chrX	45069981	KDM6A
chrX	45069982	KDM6A
chrX	45069983	KDM6A
chrX	45069984	KDM6A
chrX	45069985	KDM6A
chrX	45069986	KDM6A
chrX	45069987	KDM6A
chrX	45069988	KDM6A
chrX	45069989	KDM6A
chrX	45069990	KDM6A
chrX	45069991	KDM6A
chrX	45069992	KDM6A
chrX	45069993	KDM6A
chrX	45069994	KDM6A
chrX	45069995	KDM6A
chrX	45069996	KDM6A
chrX	45069997	KDM6A
chrX	45069998	KDM6A
chrX	45069999	KDM6A
chrX	45070000	KDM6A
chrX	45070001	KDM6A
chrX	45070002	KDM6A
chrX	45070003	KDM6A
chrX	45070004	KDM6A
chrX	45070005	KDM6A
chrX	45070006	KDM6A
chrX	45070007	KDM6A
chrX	45070008	KDM6A
chrX	45070009	KDM6A
chrX	45070010	KDM6A
chrX	45070011	KDM6A
chrX	45070012	KDM6A
chrX	45070013	KDM6A
chrX	45070014	KDM6A
chrX	45070015	KDM6A
chrX	45070016	KDM6A
chrX	45070017	KDM6A
chrX	45070018	KDM6A
chrX	45070019	KDM6A
chrX	45070020	KDM6A
chrX	45070021	KDM6A
chrX	45070022	KDM6A
chrX	45070023	KDM6A
chrX	45070024	KDM6A
chrX	45070025	KDM6A
chrX	45070026	KDM6A
chrX	45070027	KDM6A
chrX	45070028	KDM6A
chrX	45070029	KDM6A
chrX	45070030	KDM6A
chrX	45070031	KDM6A
chrX	45070032	KDM6A
chrX	45070033	KDM6A
chrX	45070034	KDM6A
chrX	45070035	KDM6A
chrX	45070036	KDM6A
chrX	45070037	KDM6A
chrX	45070038	KDM6A
chrX	45070039	KDM6A
chrX	45070040	KDM6A
chrX	45070041	KDM6A
chrX	45070042	KDM6A
chrX	45070043	KDM6A
chrX	45070044	KDM6A
chrX	45070045	KDM6A
chrX	45070046	KDM6A
chrX	45070047	KDM6A
chrX	45070048	KDM6A
chrX	45070049	KDM6A
chrX	45070050	KDM6A
chrX	45070051	KDM6A
chrX	45070052	KDM6A
chrX	45070053	KDM6A
chrX	45070054	KDM6A
chrX	45070055	KDM6A
chrX	45070056	KDM6A
chrX	45070057	KDM6A
chrX	45070058	KDM6A
chrX	45070059	KDM6A
chrX	45070060	KDM6A
chrX	45070061	KDM6A
chrX	45070062	KDM6A
chrX	45070063	KDM6A
chrX	45070064	KDM6A
chrX	45070065	KDM6A
chrX	45070066	KDM6A
chrX	45070067	KDM6A
chrX	45070068	KDM6A
chrX	45070069	KDM6A
chrX	45070070	KDM6A
chrX	45070071	KDM6A
chrX	45070072	KDM6A
chrX	45070073	KDM6A
chrX	45070074	KDM6A
chrX	45070075	KDM6A
chrX	45070076	KDM6A
chrX	45070077	KDM6A
chrX	45070078	KDM6A
chrX	45070079	KDM6A
chrX	45070080	KDM6A
chrX	45070081	KDM6A
chrX	45070082	KDM6A
chrX	45070083	KDM6A
chrX	45070084	KDM6A
chrX	45070085	KDM6A
chrX	45070086	KDM6A
chrX	45070087	KDM6A
chrX	45070088	KDM6A
chrX	45070089	KDM6A
chrX	45070090	KDM6A
chrX	45070091	KDM6A
chrX	45070092	KDM6A
chrX	45070093	KDM6A
chrX	45070094	KDM6A
chrX	45070095	KDM6A
chrX	45070096	KDM6A
chrX	45070097	KDM6A
chrX	45070098	KDM6A
chrX	45070099	KDM6A
chrX	45070100	KDM6A
chrX	45070101	KDM6A
chrX	45070102	KDM6A
chrX	45070103	KDM6A
chrX	45070104	KDM6A
chrX	45070105	KDM6A
chrX	45070106	KDM6A
chrX	45070107	KDM6A
chrX	45070108	KDM6A
chrX	45070109	KDM6A
chrX	45070110	KDM6A
chrX	45070111	KDM6A
chrX	45070112	KDM6A
chrX	45070113	KDM6A
chrX	45070114	KDM6A
chrX	45070115	KDM6A
chrX	45070116	KDM6A
chrX	45070117	KDM6A
chrX	45070118	KDM6A
chrX	45070119	KDM6A
chrX	45070120	KDM6A
chrX	45070121	KDM6A
chrX	45070122	KDM6A
chrX	45070123	KDM6A
chrX	45070124	KDM6A
chrX	45070125	KDM6A
chrX	45070126	KDM6A
chrX	45070127	KDM6A
chrX	45070128	KDM6A
chrX	45070129	KDM6A
chrX	45070130	KDM6A
chrX	45070131	KDM6A
chrX	45070132	KDM6A
chrX	45070133	KDM6A
chrX	45070134	KDM6A
chrX	45070135	KDM6A
chrX	45070136	KDM6A
chrX	45070137	KDM6A
chrX	45070138	KDM6A
chrX	45070139	KDM6A
chrX	45070140	KDM6A
chrX	45070141	KDM6A
chrX	45070142	KDM6A
chrX	45070143	KDM6A
chrX	45070144	KDM6A
chrX	45070145	KDM6A
chrX	45070146	KDM6A
chrX	45070147	KDM6A
chrX	45070148	KDM6A
chrX	45070149	KDM6A
chrX	45070150	KDM6A
chrX	45070151	KDM6A
chrX	45070152	KDM6A
chrX	45070153	KDM6A
chrX	45070154	KDM6A
chrX	45070155	KDM6A
chrX	45070156	KDM6A
chrX	45070157	KDM6A
chrX	45070158	KDM6A
chrX	45070159	KDM6A
chrX	45070160	KDM6A
chrX	45070161	KDM6A
chrX	45070162	KDM6A
chrX	45070163	KDM6A
chrX	45070164	KDM6A
chrX	45070165	KDM6A
chrX	45070166	KDM6A
chrX	45070167	KDM6A
chrX	45070168	KDM6A
chrX	45070169	KDM6A
chrX	45070170	KDM6A
chrX	45070171	KDM6A
chrX	45070172	KDM6A
chrX	45070173	KDM6A
chrX	45070174	KDM6A
chrX	45070175	KDM6A
chrX	45070176	KDM6A
chrX	45070177	KDM6A
chrX	45070178	KDM6A
chrX	45070179	KDM6A
chrX	45070180	KDM6A
chrX	45070181	KDM6A
chrX	45070182	KDM6A
chrX	45070183	KDM6A
chrX	45070184	KDM6A
chrX	45070185	KDM6A
chrX	45070186	KDM6A
chrX	45070187	KDM6A
chrX	45070188	KDM6A
chrX	45070189	KDM6A
chrX	45070190	KDM6A
chrX	45070191	KDM6A
chrX	45070192	KDM6A
chrX	45070193	KDM6A
chrX	45070194	KDM6A
chrX	45070195	KDM6A
chrX	45070196	KDM6A
chrX	45070197	KDM6A
chrX	45070198	KDM6A
chrX	45070199	KDM6A
chrX	45070200	KDM6A
chrX	45070201	KDM6A
chrX	45070202	KDM6A
chrX	45070203	KDM6A
chrX	45070204	KDM6A
chrX	45070205	KDM6A
chrX	45070206	KDM6A
chrX	45070207	KDM6A
chrX	45070208	KDM6A
chrX	45070209	KDM6A
chrX	45070210	KDM6A
chrX	45070211	KDM6A
chrX	45070212	KDM6A
chrX	45070213	KDM6A
chrX	45070214	KDM6A
chrX	45070215	KDM6A
chrX	45070216	KDM6A
chrX	45070217	KDM6A
chrX	45070218	KDM6A
chrX	45070219	KDM6A
chrX	45070220	KDM6A
chrX	45070221	KDM6A
chrX	45070222	KDM6A
chrX	45070223	KDM6A
chrX	45070224	KDM6A
chrX	45070225	KDM6A
chrX	45070226	KDM6A
chrX	45070227	KDM6A
chrX	45070228	KDM6A
chrX	45070229	KDM6A
chrX	45070230	KDM6A
chrX	45070231	KDM6A
chrX	45070232	KDM6A
chrX	45070233	KDM6A
chrX	45070234	KDM6A
chrX	45070235	KDM6A
chrX	45070236	KDM6A
chrX	45070237	KDM6A
chrX	45070238	KDM6A
chrX	45070239	KDM6A
chrX	45070240	KDM6A
chrX	45070241	KDM6A
chrX	45070242	KDM6A
chrX	45070243	KDM6A
chrX	45070244	KDM6A
chrX	45070245	KDM6A
chrX	45070246	KDM6A
chrX	45070247	KDM6A
chrX	45070248	KDM6A
chrX	45070249	KDM6A
chrX	45070250	KDM6A
chrX	45070251	KDM6A
chrX	45070252	KDM6A
chrX	45070253	KDM6A
chrX	45070254	KDM6A
chrX	45070255	KDM6A
chrX	45070256	KDM6A
chrX	45070257	KDM6A
chrX	45070258	KDM6A
chrX	45070259	KDM6A
chrX	45070260	KDM6A
chrX	45070261	KDM6A
chrX	45070262	KDM6A
chrX	45070263	KDM6A
chrX	45070264	KDM6A
chrX	45070265	KDM6A
chrX	45070266	KDM6A
chrX	45070267	KDM6A
chrX	45070268	KDM6A
chrX	45070269	KDM6A
chrX	45070270	KDM6A
chrX	45070271	KDM6A
chrX	45070272	KDM6A
chrX	45070273	KDM6A
chrX	45070274	KDM6A
chrX	45070275	KDM6A
chrX	45070276	KDM6A
chrX	45070277	KDM6A
chrX	45070278	KDM6A
chrX	45070279	KDM6A
chrX	45070280	KDM6A
chrX	45070281	KDM6A
chrX	45070282	KDM6A
chrX	45070283	KDM6A
chrX	45070284	KDM6A
chrX	45070285	KDM6A
chrX	45070286	KDM6A
chrX	45070287	KDM6A
chrX	45070288	KDM6A
chrX	45070289	KDM6A
chrX	45070290	KDM6A
chrX	45070291	KDM6A
chrX	45070292	KDM6A
chrX	45070293	KDM6A
chrX	45070294	KDM6A
chrX	45070295	KDM6A
chrX	45070296	KDM6A
chrX	45070297	KDM6A
chrX	45070298	KDM6A
chrX	45070299	KDM6A
chrX	45070300	KDM6A
chrX	45070301	KDM6A
chrX	45070302	KDM6A
chrX	45070303	KDM6A
chrX	45070304	KDM6A
chrX	45070305	KDM6A
chrX	45070306	KDM6A
chrX	45070307	KDM6A
chrX	45070308	KDM6A
chrX	45070309	KDM6A
chrX	45070310	KDM6A
chrX	45070311	KDM6A
chrX	45070312	KDM6A
chrX	45070313	KDM6A
chrX	45070314	KDM6A
chrX	45070315	KDM6A
chrX	45070316	KDM6A
chrX	45070317	KDM6A
chrX	45070318	KDM6A
chrX	45070319	KDM6A
chrX	45070320	KDM6A
chrX	45070321	KDM6A
chrX	45070322	KDM6A
chrX	45070323	KDM6A
chrX	45070324	KDM6A
chrX	45070325	KDM6A
chrX	45070326	KDM6A
chrX	45070327	KDM6A
chrX	45070328	KDM6A
chrX	45070329	KDM6A
chrX	45070330	KDM6A
chrX	45070331	KDM6A
chrX	45070332	KDM6A
chrX	45070333	KDM6A
chrX	45070334	KDM6A
chrX	45070335	KDM6A
chrX	45070336	KDM6A
chrX	45070337	KDM6A
chrX	45070338	KDM6A
chrX	45070339	KDM6A
chrX	45070340	KDM6A
chrX	45070341	KDM6A
chrX	45070342	KDM6A
chrX	45070343	KDM6A
chrX	45070344	KDM6A
chrX	45070345	KDM6A
chrX	45070346	KDM6A
chrX	45070347	KDM6A
chrX	45070348	KDM6A
chrX	45070349	KDM6A
chrX	45070350	KDM6A
chrX	45070351	KDM6A
chrX	45070352	KDM6A
chrX	45070353	KDM6A
chrX	45070354	KDM6A
chrX	45070355	KDM6A
chrX	45070356	KDM6A
chrX	45070357	KDM6A
chrX	45070358	KDM6A
chrX	45070359	KDM6A
chrX	45070360	KDM6A
chrX	45070361	KDM6A
chrX	45070362	KDM6A
chrX	45070363	KDM6A
chrX	45070364	KDM6A
chrX	45070365	KDM6A
chrX	45076681	KDM6A
chrX	45076682	KDM6A
chrX	45076683	KDM6A
chrX	45076684	KDM6A
chrX	45076685	KDM6A
chrX	45076686	KDM6A
chrX	45076687	KDM6A
chrX	45076688	KDM6A
chrX	45076689	KDM6A
chrX	45076690	KDM6A
chrX	45076691	KDM6A
chrX	45076692	KDM6A
chrX	45076693	KDM6A
chrX	45076694	KDM6A
chrX	45076695	KDM6A
chrX	45076696	KDM6A
chrX	45076697	KDM6A
chrX	45076698	KDM6A
chrX	45076699	KDM6A
chrX	45076700	KDM6A
chrX	45076701	KDM6A
chrX	45076702	KDM6A
chrX	45076703	KDM6A
chrX	45076704	KDM6A
chrX	45076705	KDM6A
chrX	45076706	KDM6A
chrX	45076707	KDM6A
chrX	45076708	KDM6A
chrX	45076709	KDM6A
chrX	45076710	KDM6A
chrX	45076711	KDM6A
chrX	45076712	KDM6A
chrX	45076713	KDM6A
chrX	45076714	KDM6A
chrX	45076715	KDM6A
chrX	45076716	KDM6A
chrX	45076717	KDM6A
chrX	45076718	KDM6A
chrX	45076719	KDM6A
chrX	45076720	KDM6A
chrX	45076721	KDM6A
chrX	45076722	KDM6A
chrX	45076723	KDM6A
chrX	45076724	KDM6A
chrX	45076725	KDM6A
chrX	45076726	KDM6A
chrX	45076727	KDM6A
chrX	45076728	KDM6A
chrX	45076729	KDM6A
chrX	45076730	KDM6A
chrX	45076731	KDM6A
chrX	45076732	KDM6A
chrX	45076733	KDM6A
chrX	45076734	KDM6A
chrX	45076735	KDM6A
chrX	45076736	KDM6A
chrX	45076737	KDM6A
chrX	45076738	KDM6A
chrX	45076739	KDM6A
chrX	45076740	KDM6A
chrX	45076741	KDM6A
chrX	45076742	KDM6A
chrX	45076743	KDM6A
chrX	45076744	KDM6A
chrX	45076745	KDM6A
chrX	45076746	KDM6A
chrX	45076747	KDM6A
chrX	45076748	KDM6A
chrX	45076749	KDM6A
chrX	45076750	KDM6A
chrX	45076751	KDM6A
chrX	45076752	KDM6A
chrX	45076753	KDM6A
chrX	45076754	KDM6A
chrX	45076755	KDM6A
chrX	45076756	KDM6A
chrX	45076757	KDM6A
chrX	45076758	KDM6A
chrX	45076759	KDM6A
chrX	45076760	KDM6A
chrX	45076761	KDM6A
chrX	45076762	KDM6A
chrX	45076763	KDM6A
chrX	45076764	KDM6A
chrX	45076765	KDM6A
chrX	45076766	KDM6A
chrX	45076767	KDM6A
chrX	45076768	KDM6A
chrX	45076769	KDM6A
chrX	45076770	KDM6A
chrX	45076771	KDM6A
chrX	45076772	KDM6A
chrX	45076773	KDM6A
chrX	45076774	KDM6A
chrX	45076775	KDM6A
chrX	45076776	KDM6A
